SRA,contig,contig_length,circularity,classification
SRR14022776,16,35055,0,chromosome
SRR14022776,17,32366,0,chromosome
SRR14022776,18,32270,0,chromosome
SRR14022776,19,27843,0,chromosome
SRR14022776,1,1227324,0,chromosome
SRR14022776,20,23364,0,chromosome
SRR14022776,21,23005,0,chromosome
SRR14022776,22,20208,0,chromosome
SRR14022776,23,18909,0,chromosome
SRR14022776,24,16111,0,chromosome
SRR14022776,25,15886,0,chromosome
SRR14022776,26,15821,0,chromosome
SRR14022776,27,14861,0,chromosome
SRR14022776,28,13869,0,chromosome
SRR14022776,29,13275,0,chromosome
SRR14022776,2,1164130,0,chromosome
SRR14022776,30,11197,0,chromosome
SRR14022776,31,11126,0,chromosome
SRR14022776,32,10899,0,chromosome
SRR14022776,33,10719,0,chromosome
SRR14022776,34,9737,0,chromosome
SRR14022776,35,8791,0,chromosome
SRR14022776,36,7695,0,chromosome
SRR14022776,37,7666,0,chromosome
SRR14022776,38,7441,0,chromosome
SRR14022776,39,6536,0,chromosome
SRR14022776,3,141691,0,chromosome
SRR14022776,40,6104,0,chromosome
SRR14022776,41,5944,0,chromosome
SRR14022776,42,5666,0,chromosome
SRR14022776,43,5557,0,chromosome
SRR14022776,44,5404,0,chromosome
SRR14022776,45,5354,0,chromosome
SRR14022776,46,5000,0,chromosome
SRR14022776,47,4838,0,chromosome
SRR14022776,48,4779,0,chromosome
SRR14022776,49,4665,0,chromosome
SRR14022776,4,98815,0,chromosome
SRR14022776,50,4659,0,chromosome
SRR14022776,51,4336,0,chromosome
SRR14022776,52,3562,0,chromosome
SRR14022776,53,3551,0,chromosome
SRR14022776,54,3473,0,chromosome
SRR14022776,55,2554,0,chromosome
SRR14022776,56,2490,0,chromosome
SRR14022776,57,2468,0,chromosome
SRR14022776,58,2399,0,chromosome
SRR14022776,59,2352,0,chromosome
SRR14022776,5,91558,0,chromosome
SRR14022776,60,2094,0,chromosome
SRR14022776,61,1918,0,chromosome
SRR14022776,62,1829,0,chromosome
SRR14022776,63,1820,0,chromosome
SRR14022776,64,1435,0,chromosome
SRR14022776,65,1411,0,chromosome
SRR14022776,66,1393,0,chromosome
SRR14022776,67,1361,0,chromosome
SRR14022776,68,1358,0,chromosome
SRR14022776,69,1311,0,chromosome
SRR14022776,6,81695,0,chromosome
SRR14022776,70,1309,0,chromosome
SRR14022776,71,1296,0,chromosome
SRR14022776,72,1208,0,chromosome
SRR14022776,73,1193,0,chromosome
SRR14022776,74,1099,0,chromosome
SRR14022776,75,1096,0,chromosome
SRR14022776,76,1083,0,chromosome
SRR14022776,77,1077,0,chromosome
SRR14022776,78,1044,0,chromosome
SRR14022776,79,832,0,chromosome
SRR14022776,7,71367,0,chromosome
SRR14022776,80,825,0,chromosome
SRR14022776,81,783,0,chromosome
SRR14022776,82,783,0,chromosome
SRR14022776,83,776,0,chromosome
SRR14022776,84,775,0,chromosome
SRR14022776,85,773,0,chromosome
SRR14022776,86,767,0,chromosome
SRR14022776,87,765,0,chromosome
SRR14022776,88,739,0,chromosome
SRR14022776,89,728,0,chromosome
SRR14022776,8,70303,0,chromosome
SRR14022776,90,700,0,chromosome
SRR14022776,91,692,0,chromosome
SRR14022776,92,686,0,chromosome
SRR14022776,93,676,0,chromosome
SRR14022776,94,668,0,chromosome
SRR14022776,95,664,0,chromosome
SRR14022776,96,652,0,chromosome
SRR14022776,97,642,0,chromosome
SRR14022776,98,582,0,chromosome
SRR14022776,99,581,0,chromosome
SRR14022776,9,67219,0,chromosome
SRR14026554,10,3136,0,chromosome
SRR14026554,11,2056,1,plasmid
SRR14026554,12,1128,0,chromosome
SRR14026554,1,3007846,1,chromosome
SRR14026554,2,186905,0,chromosome
SRR14026554,3,28035,1,plasmid
SRR14026554,4,19688,0,chromosome
SRR14026554,5,10163,1,plasmid
SRR14026554,6,9251,0,chromosome
SRR14026554,7,6823,1,plasmid
SRR14026554,8,4849,0,chromosome
SRR14026554,9,3221,1,plasmid
SRR14026532,100,436,0,chromosome
SRR14026532,101,383,0,chromosome
SRR14026532,102,364,0,chromosome
SRR14026532,103,355,0,chromosome
SRR14026532,104,355,0,chromosome
SRR14026532,105,353,0,chromosome
SRR14026532,106,348,0,chromosome
SRR14026532,107,334,0,chromosome
SRR14026532,108,328,0,chromosome
SRR14026532,109,328,0,chromosome
SRR14026532,10,79352,0,chromosome
SRR14026532,110,325,0,chromosome
SRR14026532,111,321,0,chromosome
SRR14026532,112,306,0,chromosome
SRR14026532,113,306,0,chromosome
SRR14026532,114,259,0,chromosome
SRR14026532,115,226,0,chromosome
SRR14026532,116,214,0,chromosome
SRR14026532,117,194,0,chromosome
SRR14026532,118,185,0,chromosome
SRR14026532,119,158,0,chromosome
SRR14026532,11,78789,0,chromosome
SRR14026532,120,155,0,chromosome
SRR14026532,121,155,0,chromosome
SRR14026532,122,138,0,chromosome
SRR14026532,123,122,0,chromosome
SRR14026532,124,121,0,chromosome
SRR14026532,125,108,0,chromosome
SRR14026532,126,105,0,chromosome
SRR14026532,127,103,0,chromosome
SRR14026532,128,102,0,chromosome
SRR14026532,12,67502,0,chromosome
SRR14026532,13,65774,0,chromosome
SRR14026532,14,60466,0,chromosome
SRR14026532,15,59674,0,chromosome
SRR14026532,16,57220,0,chromosome
SRR14026532,17,53888,0,chromosome
SRR14026532,18,51953,0,chromosome
SRR14026532,19,51150,0,chromosome
SRR14026532,1,162833,0,chromosome
SRR14026532,20,46448,0,chromosome
SRR14026532,21,46011,0,chromosome
SRR14026532,22,44754,0,chromosome
SRR14026532,23,43388,0,chromosome
SRR14026532,24,43098,0,chromosome
SRR14026532,25,40976,0,chromosome
SRR14026532,26,39624,0,chromosome
SRR14026532,27,35129,0,chromosome
SRR14026532,28,34531,0,chromosome
SRR14026532,29,32407,0,chromosome
SRR14026532,2,157656,0,chromosome
SRR14026532,30,30961,0,chromosome
SRR14026532,31,30595,0,chromosome
SRR14026532,32,26514,0,chromosome
SRR14026532,33,26368,0,chromosome
SRR14026532,34,26101,0,chromosome
SRR14026532,35,25147,0,chromosome
SRR14026532,36,23917,0,chromosome
SRR14026532,37,22285,0,chromosome
SRR14026532,38,20892,0,chromosome
SRR14026532,39,20581,0,chromosome
SRR14026532,3,137601,0,chromosome
SRR14026532,40,20494,0,chromosome
SRR14026532,41,19446,0,chromosome
SRR14026532,42,16249,0,chromosome
SRR14026532,43,15862,0,chromosome
SRR14026532,44,14762,0,chromosome
SRR14026532,45,12501,0,chromosome
SRR14026532,46,11942,0,chromosome
SRR14026532,47,11698,0,chromosome
SRR14026532,48,10910,0,chromosome
SRR14026532,49,10627,0,chromosome
SRR14026532,4,117687,0,chromosome
SRR14026532,50,10375,0,chromosome
SRR14026532,51,10225,0,chromosome
SRR14026532,52,9325,0,chromosome
SRR14026532,53,8707,0,chromosome
SRR14026532,54,8638,0,chromosome
SRR14026532,55,8230,0,chromosome
SRR14026532,56,6720,0,chromosome
SRR14026532,57,6484,0,chromosome
SRR14026532,58,6269,0,chromosome
SRR14026532,59,5942,0,chromosome
SRR14026532,5,93637,0,chromosome
SRR14026532,60,5791,0,chromosome
SRR14026532,61,5509,0,chromosome
SRR14026532,62,5433,0,chromosome
SRR14026532,63,5181,0,chromosome
SRR14026532,64,5030,0,chromosome
SRR14026532,65,5009,0,chromosome
SRR14026532,66,4821,0,chromosome
SRR14026532,67,4366,0,chromosome
SRR14026532,68,4114,0,chromosome
SRR14026532,69,4056,0,chromosome
SRR14026532,6,84632,0,chromosome
SRR14026532,70,3428,0,chromosome
SRR14026532,71,3150,0,chromosome
SRR14026532,72,2917,0,chromosome
SRR14026532,73,2823,0,chromosome
SRR14026532,74,2777,0,chromosome
SRR14026532,75,2563,0,chromosome
SRR14026532,76,2511,0,chromosome
SRR14026532,77,2477,0,chromosome
SRR14026532,78,2330,0,chromosome
SRR14026532,79,1949,0,chromosome
SRR14026532,7,83528,0,chromosome
SRR14026532,80,1895,0,chromosome
SRR14026532,81,1471,0,chromosome
SRR14026532,82,1369,0,chromosome
SRR14026532,83,1216,0,chromosome
SRR14026532,84,1142,0,chromosome
SRR14026532,85,1124,0,chromosome
SRR14026532,86,1065,0,chromosome
SRR14026532,87,1064,0,chromosome
SRR14026532,88,1018,0,chromosome
SRR14026532,89,736,0,chromosome
SRR14026532,8,79537,0,chromosome
SRR14026532,90,715,0,chromosome
SRR14026532,91,622,0,chromosome
SRR14026532,92,611,0,chromosome
SRR14026532,93,602,0,chromosome
SRR14026532,94,522,0,chromosome
SRR14026532,95,522,0,chromosome
SRR14026532,96,477,0,chromosome
SRR14026532,97,475,0,chromosome
SRR14026532,98,462,0,chromosome
SRR14026532,99,451,0,chromosome
SRR14026532,9,79385,0,chromosome
SRR14011003,1,940282,0,chromosome
SRR14011003,2,659928,0,chromosome
SRR14011003,3,638446,0,chromosome
SRR14011003,4,324793,0,chromosome
SRR14011003,5,285959,0,chromosome
SRR14011003,6,119255,0,chromosome
SRR14011003,7,99662,0,chromosome
SRR14011003,8,42025,0,chromosome
SRR14011003,9,37182,0,chromosome
SRR14011003,10,29067,1,plasmid
SRR14011003,11,16244,0,chromosome
SRR14011003,12,9316,1,plasmid
SRR14011003,13,6271,0,chromosome
SRR14011003,14,4081,0,chromosome
SRR14011003,15,3876,1,plasmid
SRR14011003,16,3396,0,chromosome
SRR14011003,17,2056,1,plasmid
SRR14011003,18,1928,1,plasmid
SRR14011003,19,1731,0,chromosome
SRR14011003,20,1694,0,chromosome
SRR14011003,21,1598,0,chromosome
SRR14011003,22,1519,0,chromosome
SRR14011003,23,1141,0,chromosome
SRR14011003,24,1128,0,chromosome
SRR14011003,25,843,0,chromosome
SRR14011003,26,766,0,chromosome
SRR14011003,27,561,0,chromosome
SRR14011003,28,504,0,chromosome
SRR14011003,29,468,0,chromosome
SRR14011003,30,414,0,chromosome
SRR14011003,31,399,0,chromosome
SRR14011003,32,386,0,chromosome
SRR14011003,33,365,0,chromosome
SRR14011003,34,323,0,chromosome
SRR14011003,35,323,0,chromosome
SRR14011003,36,316,0,chromosome
SRR14026515,1,136745,0,chromosome
SRR14026515,2,136631,0,chromosome
SRR14026515,3,98955,0,chromosome
SRR14026515,4,86963,0,chromosome
SRR14026515,5,76124,0,chromosome
SRR14026515,6,66206,0,chromosome
SRR14026515,7,63724,0,chromosome
SRR14026515,8,61538,0,chromosome
SRR14026515,9,61220,0,chromosome
SRR14026515,10,60092,0,chromosome
SRR14026515,11,56502,0,chromosome
SRR14026515,12,54956,0,chromosome
SRR14026515,13,54711,0,chromosome
SRR14026515,14,53043,0,chromosome
SRR14026515,15,50865,0,chromosome
SRR14026515,16,48720,0,chromosome
SRR14026515,17,48418,0,chromosome
SRR14026515,18,46341,0,chromosome
SRR14026515,19,45895,0,chromosome
SRR14026515,20,45756,0,chromosome
SRR14026515,21,45499,0,chromosome
SRR14026515,22,43891,0,chromosome
SRR14026515,23,42997,0,chromosome
SRR14026515,24,42842,0,chromosome
SRR14026515,25,37105,0,chromosome
SRR14026515,26,36572,0,chromosome
SRR14026515,27,36426,0,chromosome
SRR14026515,28,35585,0,chromosome
SRR14026515,29,31029,0,chromosome
SRR14026515,30,28945,0,chromosome
SRR14026515,31,27916,0,chromosome
SRR14026515,32,27228,0,chromosome
SRR14026515,33,24582,0,chromosome
SRR14026515,34,24441,0,chromosome
SRR14026515,35,24274,0,chromosome
SRR14026515,36,23832,0,chromosome
SRR14026515,37,23669,0,chromosome
SRR14026515,38,23647,0,chromosome
SRR14026515,39,23533,0,chromosome
SRR14026515,40,22872,0,chromosome
SRR14026515,41,21890,0,chromosome
SRR14026515,42,21287,0,chromosome
SRR14026515,43,20517,0,chromosome
SRR14026515,44,20336,0,chromosome
SRR14026515,45,20268,0,chromosome
SRR14026515,46,19391,0,chromosome
SRR14026515,47,19295,0,chromosome
SRR14026515,48,17946,0,chromosome
SRR14026515,49,17186,0,chromosome
SRR14026515,50,16425,0,chromosome
SRR14026515,51,16175,0,chromosome
SRR14026515,52,15953,0,chromosome
SRR14026515,53,15939,0,chromosome
SRR14026515,54,15408,0,chromosome
SRR14026515,55,15260,0,chromosome
SRR14026515,56,14887,0,chromosome
SRR14026515,57,14082,0,chromosome
SRR14026515,58,14022,0,chromosome
SRR14026515,59,13713,0,chromosome
SRR14026515,60,13607,0,chromosome
SRR14026515,61,13142,0,chromosome
SRR14026515,62,12598,0,chromosome
SRR14026515,63,12180,0,chromosome
SRR14026515,64,12165,0,chromosome
SRR14026515,65,11934,0,chromosome
SRR14026515,66,11833,0,chromosome
SRR14026515,67,11409,0,chromosome
SRR14026515,68,11379,0,chromosome
SRR14026515,69,11262,0,chromosome
SRR14026515,70,11086,0,chromosome
SRR14026515,71,10764,0,chromosome
SRR14026515,72,10744,0,chromosome
SRR14026515,73,10499,0,chromosome
SRR14026515,74,9575,0,chromosome
SRR14026515,75,9547,0,chromosome
SRR14026515,76,8487,0,chromosome
SRR14026515,77,8233,0,chromosome
SRR14026515,78,8228,0,chromosome
SRR14026515,79,8221,0,chromosome
SRR14026515,80,8073,0,chromosome
SRR14026515,81,7899,0,chromosome
SRR14026515,82,7770,0,chromosome
SRR14026515,83,7308,0,chromosome
SRR14026515,84,6180,0,chromosome
SRR14026515,85,6115,0,chromosome
SRR14026515,86,6026,0,chromosome
SRR14026515,87,5940,0,chromosome
SRR14026515,88,5732,0,chromosome
SRR14026515,89,5666,0,chromosome
SRR14026515,90,5127,0,chromosome
SRR14026515,91,5087,1,plasmid
SRR14026515,92,5082,0,chromosome
SRR14026515,93,4938,0,chromosome
SRR14026515,94,4863,0,chromosome
SRR14026515,95,4862,0,chromosome
SRR14026515,96,4814,0,chromosome
SRR14026515,97,4745,0,chromosome
SRR14026515,98,4479,0,chromosome
SRR14026515,99,4460,1,plasmid
SRR14026515,100,4453,0,chromosome
SRR14026515,101,4422,0,chromosome
SRR14026515,102,4312,0,chromosome
SRR14026515,103,4177,0,chromosome
SRR14026515,104,4006,0,chromosome
SRR14026515,105,3916,0,chromosome
SRR14026515,106,3764,0,chromosome
SRR14026515,107,3404,0,chromosome
SRR14026515,108,3396,0,chromosome
SRR14026515,109,3384,0,chromosome
SRR14026515,110,3220,0,chromosome
SRR14026515,111,3179,0,chromosome
SRR14026515,112,2752,0,chromosome
SRR14026515,113,2407,0,chromosome
SRR14026515,114,2343,0,chromosome
SRR14026515,115,2275,0,chromosome
SRR14026515,116,2187,0,chromosome
SRR14026515,117,2029,0,chromosome
SRR14026515,118,1959,0,chromosome
SRR14026515,119,1959,0,chromosome
SRR14026515,120,1839,0,chromosome
SRR14026515,121,1806,0,chromosome
SRR14026515,122,1789,0,chromosome
SRR14026515,123,1772,0,chromosome
SRR14026515,124,1755,0,chromosome
SRR14026515,125,1726,0,chromosome
SRR14026515,126,1694,0,chromosome
SRR14026515,127,1670,0,chromosome
SRR14026515,128,1644,0,chromosome
SRR14026515,129,1536,0,chromosome
SRR14026515,130,1493,0,chromosome
SRR14026515,131,1489,0,chromosome
SRR14026515,132,1487,0,chromosome
SRR14026515,133,1466,0,chromosome
SRR14026515,134,1465,0,chromosome
SRR14026515,135,1460,0,chromosome
SRR14026515,136,1389,0,chromosome
SRR14026515,137,1376,0,chromosome
SRR14026515,138,1344,0,chromosome
SRR14026515,139,1251,0,chromosome
SRR14026515,140,1248,0,chromosome
SRR14026515,141,1160,0,chromosome
SRR14026515,142,1141,0,chromosome
SRR14026515,143,1129,0,chromosome
SRR14026515,144,1126,0,chromosome
SRR14026515,145,1124,0,chromosome
SRR14026515,146,1062,0,chromosome
SRR14026515,147,922,0,chromosome
SRR14026515,148,913,0,chromosome
SRR14026515,149,835,0,chromosome
SRR14026515,150,765,0,chromosome
SRR14026515,151,764,0,chromosome
SRR14026515,152,719,0,chromosome
SRR14026515,153,699,0,chromosome
SRR14026515,154,647,0,chromosome
SRR14026515,155,627,0,chromosome
SRR14026515,156,627,0,chromosome
SRR14026515,157,611,0,chromosome
SRR14026515,158,521,0,chromosome
SRR14026515,159,518,0,chromosome
SRR14026515,160,503,0,chromosome
SRR14026515,161,462,0,chromosome
SRR14026515,162,437,0,chromosome
SRR14026515,163,399,0,chromosome
SRR14026515,164,383,0,chromosome
SRR14026515,165,379,0,chromosome
SRR14026515,166,370,0,chromosome
SRR14026515,167,370,0,chromosome
SRR14026515,168,354,0,chromosome
SRR14026515,169,345,0,chromosome
SRR14026515,170,343,0,chromosome
SRR14026515,171,342,0,chromosome
SRR14026515,172,341,0,chromosome
SRR14022738,1,2606540,1,chromosome
SRR14022738,2,184722,1,plasmid
SRR14022738,3,92644,0,chromosome
SRR14022738,4,70668,0,chromosome
SRR14022738,5,1308,0,chromosome
SRR14022738,6,1224,0,chromosome
SRR14024951,10,4162,0,chromosome
SRR14024951,11,3283,0,chromosome
SRR14024951,12,3144,0,chromosome
SRR14024951,13,2864,0,chromosome
SRR14024951,14,2838,0,chromosome
SRR14024951,15,2721,0,chromosome
SRR14024951,16,2147,0,chromosome
SRR14024951,17,2098,0,chromosome
SRR14024951,18,1931,0,chromosome
SRR14024951,19,1838,0,chromosome
SRR14024951,1,2625211,0,chromosome
SRR14024951,20,1647,0,chromosome
SRR14024951,21,1503,0,chromosome
SRR14024951,22,1389,0,chromosome
SRR14024951,23,1362,0,chromosome
SRR14024951,24,1343,0,chromosome
SRR14024951,25,1228,0,chromosome
SRR14024951,26,1218,0,chromosome
SRR14024951,27,1166,0,chromosome
SRR14024951,28,1111,0,chromosome
SRR14024951,2,44655,1,plasmid
SRR14024951,3,23084,0,chromosome
SRR14024951,4,14123,0,chromosome
SRR14024951,5,9222,0,chromosome
SRR14024951,6,8595,0,chromosome
SRR14024951,7,7072,0,chromosome
SRR14024951,8,6224,0,chromosome
SRR14024951,9,4920,0,chromosome
SRR14026469,1,2622053,1,chromosome
SRR14026469,2,187245,0,chromosome
SRR14026469,3,3610,0,chromosome
SRR14026469,4,2984,0,chromosome
SRR14011022,1,809649,0,chromosome
SRR14011022,2,793904,0,chromosome
SRR14011022,3,612717,0,chromosome
SRR14011022,4,335645,0,chromosome
SRR14011022,5,107858,0,chromosome
SRR14011022,6,79480,0,chromosome
SRR14011022,7,69005,0,chromosome
SRR14011022,8,42326,0,chromosome
SRR14011022,9,41906,0,chromosome
SRR14011022,10,41589,0,chromosome
SRR14011022,11,33227,0,chromosome
SRR14011022,12,30483,0,chromosome
SRR14011022,13,28951,0,chromosome
SRR14011022,14,24236,0,chromosome
SRR14011022,15,24106,0,chromosome
SRR14011022,16,19483,0,chromosome
SRR14011022,17,18751,0,chromosome
SRR14011022,18,14705,0,chromosome
SRR14011022,19,13105,0,chromosome
SRR14011022,20,11590,0,chromosome
SRR14011022,21,9365,0,chromosome
SRR14011022,22,8203,0,chromosome
SRR14011022,23,7732,0,chromosome
SRR14011022,24,7258,0,chromosome
SRR14011022,25,7011,0,chromosome
SRR14011022,26,6954,0,chromosome
SRR14011022,27,6276,0,chromosome
SRR14011022,28,5534,0,chromosome
SRR14011022,29,5319,0,chromosome
SRR14011022,30,5210,0,chromosome
SRR14011022,31,4939,0,chromosome
SRR14011022,32,4854,0,chromosome
SRR14011022,33,4679,0,chromosome
SRR14011022,34,4637,0,chromosome
SRR14011022,35,4465,1,plasmid
SRR14011022,36,3876,1,plasmid
SRR14011022,37,3774,0,chromosome
SRR14011022,38,3637,0,chromosome
SRR14011022,39,3396,0,chromosome
SRR14011022,40,3221,1,plasmid
SRR14011022,41,3196,0,chromosome
SRR14011022,42,3053,0,chromosome
SRR14011022,43,2756,0,chromosome
SRR14011022,44,2744,0,chromosome
SRR14011022,45,2270,0,chromosome
SRR14011022,46,2172,0,chromosome
SRR14011022,47,2127,0,chromosome
SRR14011022,48,2088,0,chromosome
SRR14011022,49,2056,1,plasmid
SRR14011022,50,1982,0,chromosome
SRR14011022,51,1978,0,chromosome
SRR14011022,52,1936,0,chromosome
SRR14011022,53,1876,0,chromosome
SRR14011022,54,1770,0,chromosome
SRR14011022,55,1652,0,chromosome
SRR14011022,56,1598,0,chromosome
SRR14011022,57,1572,0,chromosome
SRR14011022,58,1491,0,chromosome
SRR14011022,59,1444,0,chromosome
SRR14011022,60,1366,0,chromosome
SRR14011022,61,1295,0,chromosome
SRR14011022,62,1246,0,chromosome
SRR14011022,63,1184,0,chromosome
SRR14011022,64,1128,0,chromosome
SRR14011022,65,912,0,chromosome
SRR14011022,66,794,0,chromosome
SRR14011022,67,766,0,chromosome
SRR14011022,68,705,0,chromosome
SRR14011022,69,659,0,chromosome
SRR14011022,70,631,0,chromosome
SRR14011022,71,611,0,chromosome
SRR14011022,72,502,0,chromosome
SRR14011022,73,386,0,chromosome
SRR14011022,74,372,0,chromosome
SRR14011022,75,365,0,chromosome
SRR14011022,76,323,0,chromosome
SRR14011022,77,323,0,chromosome
SRR14010946,1,219484,0,chromosome
SRR14010946,2,211207,0,chromosome
SRR14010946,3,136084,0,chromosome
SRR14010946,4,128830,0,chromosome
SRR14010946,5,120669,0,chromosome
SRR14010946,6,119958,0,chromosome
SRR14010946,7,109811,0,chromosome
SRR14010946,8,89694,0,chromosome
SRR14010946,9,83954,0,chromosome
SRR14010946,10,83500,0,chromosome
SRR14010946,11,67553,0,chromosome
SRR14010946,12,67538,0,chromosome
SRR14010946,13,66767,0,chromosome
SRR14010946,14,65919,0,chromosome
SRR14010946,15,65383,0,chromosome
SRR14010946,16,61166,0,chromosome
SRR14010946,17,59551,0,chromosome
SRR14010946,18,59544,0,chromosome
SRR14010946,19,58908,0,chromosome
SRR14010946,20,53773,0,chromosome
SRR14010946,21,52554,0,chromosome
SRR14010946,22,50516,0,chromosome
SRR14010946,23,48571,0,chromosome
SRR14010946,24,47456,0,chromosome
SRR14010946,25,42880,0,chromosome
SRR14010946,26,41041,0,chromosome
SRR14010946,27,39164,0,chromosome
SRR14010946,28,37509,0,chromosome
SRR14010946,29,33658,0,chromosome
SRR14010946,30,30466,0,chromosome
SRR14010946,31,29617,0,chromosome
SRR14010946,32,29099,0,chromosome
SRR14010946,33,28259,0,chromosome
SRR14010946,34,27349,0,chromosome
SRR14010946,35,27178,0,chromosome
SRR14010946,36,25600,0,chromosome
SRR14010946,37,24768,0,chromosome
SRR14010946,38,23594,0,chromosome
SRR14010946,39,22982,0,chromosome
SRR14010946,40,22860,0,chromosome
SRR14010946,41,22032,0,chromosome
SRR14010946,42,21508,0,chromosome
SRR14010946,43,20915,0,chromosome
SRR14010946,44,20669,0,chromosome
SRR14010946,45,20524,0,chromosome
SRR14010946,46,19692,0,chromosome
SRR14010946,47,19231,0,chromosome
SRR14010946,48,18687,0,chromosome
SRR14010946,49,18668,0,chromosome
SRR14010946,50,17814,0,chromosome
SRR14010946,51,17604,0,chromosome
SRR14010946,52,14235,0,chromosome
SRR14010946,53,14034,0,chromosome
SRR14010946,54,13809,0,chromosome
SRR14010946,55,13610,0,chromosome
SRR14010946,56,13493,0,chromosome
SRR14010946,57,13127,0,chromosome
SRR14010946,58,13116,0,chromosome
SRR14010946,59,12861,0,chromosome
SRR14010946,60,11468,0,chromosome
SRR14010946,61,11445,0,chromosome
SRR14010946,62,11275,0,chromosome
SRR14010946,63,10763,0,chromosome
SRR14010946,64,10669,0,chromosome
SRR14010946,65,10025,0,chromosome
SRR14010946,66,9718,0,chromosome
SRR14010946,67,9442,0,chromosome
SRR14010946,68,8792,0,chromosome
SRR14010946,69,8735,0,chromosome
SRR14010946,70,7744,0,chromosome
SRR14010946,71,7663,0,chromosome
SRR14010946,72,6730,0,chromosome
SRR14010946,73,6633,0,chromosome
SRR14010946,74,6083,0,chromosome
SRR14010946,75,6040,0,chromosome
SRR14010946,76,5694,0,chromosome
SRR14010946,77,5591,0,chromosome
SRR14010946,78,5337,0,chromosome
SRR14010946,79,5261,0,chromosome
SRR14010946,80,5082,0,chromosome
SRR14010946,81,4908,0,chromosome
SRR14010946,82,4814,0,chromosome
SRR14010946,83,4677,0,chromosome
SRR14010946,84,4624,0,chromosome
SRR14010946,85,4603,0,chromosome
SRR14010946,86,4470,0,chromosome
SRR14010946,87,4465,1,plasmid
SRR14010946,88,4427,0,chromosome
SRR14010946,89,4418,0,chromosome
SRR14010946,90,4372,1,plasmid
SRR14010946,91,4078,0,chromosome
SRR14010946,92,3963,0,chromosome
SRR14010946,93,3854,0,chromosome
SRR14010946,94,3844,0,chromosome
SRR14010946,95,3535,0,chromosome
SRR14010946,96,3136,0,chromosome
SRR14010946,97,3020,0,chromosome
SRR14010946,98,3010,0,chromosome
SRR14010946,99,2958,0,chromosome
SRR14010946,100,2769,0,chromosome
SRR14010946,101,2761,0,chromosome
SRR14010946,102,2683,0,chromosome
SRR14010946,103,2407,0,chromosome
SRR14010946,104,2385,0,chromosome
SRR14010946,105,2342,0,chromosome
SRR14010946,106,2267,0,chromosome
SRR14010946,107,2212,0,chromosome
SRR14010946,108,2171,0,chromosome
SRR14010946,109,2005,0,chromosome
SRR14010946,110,1972,0,chromosome
SRR14010946,111,1790,0,chromosome
SRR14010946,112,1789,0,chromosome
SRR14010946,113,1779,0,chromosome
SRR14010946,114,1772,0,chromosome
SRR14010946,115,1766,0,chromosome
SRR14010946,116,1740,0,chromosome
SRR14010946,117,1695,0,chromosome
SRR14010946,118,1687,0,chromosome
SRR14010946,119,1683,0,chromosome
SRR14010946,120,1650,0,chromosome
SRR14010946,121,1499,0,chromosome
SRR14010946,122,1493,0,chromosome
SRR14010946,123,1492,0,chromosome
SRR14010946,124,1487,0,chromosome
SRR14010946,125,1477,0,chromosome
SRR14010946,126,1466,0,chromosome
SRR14010946,127,1437,0,chromosome
SRR14010946,128,1426,0,chromosome
SRR14010946,129,1414,0,chromosome
SRR14010946,130,1414,0,chromosome
SRR14010946,131,1363,0,chromosome
SRR14010946,132,1344,0,chromosome
SRR14010946,133,1249,0,chromosome
SRR14010946,134,1246,0,chromosome
SRR14010946,135,1241,0,chromosome
SRR14010946,136,1235,0,chromosome
SRR14010946,137,1141,0,chromosome
SRR14010946,138,1098,0,chromosome
SRR14010946,139,1065,0,chromosome
SRR14010946,140,1010,0,chromosome
SRR14010946,141,994,0,chromosome
SRR14010946,142,983,0,chromosome
SRR14010946,143,971,0,chromosome
SRR14010946,144,914,0,chromosome
SRR14010946,145,912,0,chromosome
SRR14010946,146,876,0,chromosome
SRR14010946,147,827,0,chromosome
SRR14010946,148,820,0,chromosome
SRR14010946,149,812,0,chromosome
SRR14010946,150,812,0,chromosome
SRR14010946,151,804,0,chromosome
SRR14010946,152,777,0,chromosome
SRR14010946,153,776,0,chromosome
SRR14010946,154,760,0,chromosome
SRR14010946,155,757,0,chromosome
SRR14010946,156,752,0,chromosome
SRR14010946,157,732,0,chromosome
SRR14010946,158,698,0,chromosome
SRR14010946,159,626,0,chromosome
SRR14010946,160,587,0,chromosome
SRR14010946,161,582,0,chromosome
SRR14010946,162,547,0,chromosome
SRR14010946,163,506,0,chromosome
SRR14010946,164,462,0,chromosome
SRR14010946,165,402,0,chromosome
SRR14010946,166,399,0,chromosome
SRR14010946,167,357,0,chromosome
SRR14010946,168,343,0,chromosome
SRR14010946,169,329,0,chromosome
SRR14011001,1,2843972,0,chromosome
SRR14011001,2,287021,0,chromosome
SRR14011001,3,38356,0,chromosome
SRR14011001,4,6173,1,plasmid
SRR14011001,5,3782,0,chromosome
SRR14011001,6,3237,0,chromosome
SRR14011001,7,2456,0,chromosome
SRR14011001,8,2262,0,chromosome
SRR14011001,9,1896,0,chromosome
SRR14011001,10,1694,0,chromosome
SRR14011001,11,1299,0,chromosome
SRR14011001,12,1295,0,chromosome
SRR14011001,13,301,0,chromosome
SRR14022767,1,2589548,1,chromosome
SRR14022767,2,194295,1,plasmid
SRR14022767,3,83534,0,chromosome
SRR14010969,1,100138,0,chromosome
